CODE_SESSION|DESCRIPTION|DESCRIPTION_ACT|DESCRIPTION_NAT|NOM_COUR|LIEU_1|LIEU_2|ARRONDISSEMENT|ADRESSE|DATE_DEB|DATE_FIN|JOUR_SEMAINE|HEURE_DEBUT|HEURE_FIN
H2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchâtel inc.|Centre récréatif Apprenti-Sage|Centre récréatif Apprenti-Sage \ gymnase simple|Arrondissement des Rivières|2200, Rue Coursol, Québec (QC) G2B 4Y4 |2012-01-22|2012-04-29|Dimanche|16:00:00|17:45:00
H2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchâtel inc.|École primaire de l'Escabelle A|École primaire de l'Escabelle A \ gymnase simple|Arrondissement des Rivières|2120, Rue Du Curé-Lacroix, Québec (QC) G2B 1S1 |2012-01-08|2012-03-18|Dimanche|09:00:00|10:30:00
H2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchâtel inc.|École primaire de l'Escabelle A|École primaire de l'Escabelle A \ gymnase simple|Arrondissement des Rivières|2120, Rue Du Curé-Lacroix, Québec (QC) G2B 1S1 |2012-01-09|2012-05-08|Lundi|21:30:00|22:30:00
H2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchâtel inc.|École primaire de l'Escabelle A|École primaire de l'Escabelle A \ gymnase simple|Arrondissement des Rivières|2120, Rue Du Curé-Lacroix, Québec (QC) G2B 1S1 |2012-01-09|2012-05-08|Mardi|21:30:00|22:30:00
H2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchâtel inc.|École primaire de l'Escabelle A|École primaire de l'Escabelle A \ gymnase simple|Arrondissement des Rivières|2120, Rue Du Curé-Lacroix, Québec (QC) G2B 1S1 |2012-01-10|2012-04-24|Mardi|18:30:00|20:00:00
H2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchâtel inc.|École primaire de l'Escabelle A|École primaire de l'Escabelle A \ gymnase simple|Arrondissement des Rivières|2120, Rue Du Curé-Lacroix, Québec (QC) G2B 1S1 |2012-01-12|2012-04-26|Jeudi|18:30:00|20:15:00
H2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs et Sports Neufchâtel inc.|École primaire de l'Escabelle A|École primaire de l'Escabelle A \ gymnase simple|Arrondissement des Rivières|2120, Rue Du Curé-Lacroix, Québec (QC) G2B 1S1 |2012-01-25|2012-04-18|Mercredi|19:00:00|20:30:00
H2012|Parents et enfants ou enfant seul intermédiaire|Karaté budo parents/enfants|Sports de combat|Club Karaté-Budo de Beauport inc.|École aux Quatre-Vents|École aux Quatre-Vents gymnase|Arrondissement de Beauport|105, Rue Savio, Québec (QC) G1E 1G5 |2012-01-01|2012-04-01|Samedi|10:00:00|11:00:00
H2012|Parents et enfants ou enfant seul intermédiaire|Karaté budo parents/enfants|Sports de combat|Club Karaté-Budo de Beauport inc.|École aux Quatre-Vents|École aux Quatre-Vents gymnase|Arrondissement de Beauport|105, Rue Savio, Québec (QC) G1E 1G5 |2012-01-01|2012-04-01|Samedi|11:00:00|11:30:00
H2012|Activités libres - Badminton-basket-hockey-volley|Activités libres - Badminton-basket-hockey-volley|Sports et de plein air|Loisirs Lebourgneuf inc.|École primaire Les Prés-Verts|École primaire Les Prés-Verts \ gymnase simple|Arrondissement des Rivières|1680, Boul La Morille, Québec (QC) G2K 1R3 |2012-01-10|2012-04-21|Mardi|18:00:00|22:30:00
H2012|Activités libres - Badminton-basket-hockey-volley|Activités libres - Badminton-basket-hockey-volley|Sports et de plein air|Loisirs Lebourgneuf inc.|École primaire Les Prés-Verts|École primaire Les Prés-Verts \ gymnase simple|Arrondissement des Rivières|1680, Boul La Morille, Québec (QC) G2K 1R3 |2012-01-10|2012-04-21|Samedi|13:00:00|16:00:00
H2012|Activités libres - Badminton-basket-hockey-volley|Activités libres - Badminton-basket-hockey-volley|Sports et de plein air|Loisirs Lebourgneuf inc.|École primaire Les Prés-Verts|École primaire Les Prés-Verts \ gymnase simple|Arrondissement des Rivières|1680, Boul La Morille, Québec (QC) G2K 1R3 |2012-01-10|2012-04-21|Mercredi|18:00:00|22:30:00
P2012|Compétition|Événement spécial - Dauphines|Événement spécial|Synchro Les Dauphines|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ gymnase simple|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-05-18|2012-05-21|Lundi|06:30:00|19:00:00
P2012|Compétition|Événement spécial - Dauphines|Événement spécial|Synchro Les Dauphines|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ gymnase simple|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-05-18|2012-05-21|Samedi|06:30:00|21:00:00
P2012|Compétition|Événement spécial - Dauphines|Événement spécial|Synchro Les Dauphines|Complexe Jean-Paul-Nolin|Complexe Jean-Paul-Nolin \ gymnase simple|Arrondissement des Rivières|320, Rue Chabot, Québec (QC) G1M 3J5 |2012-05-18|2012-05-21|Dimanche|06:30:00|21:00:00
P2012|Hockey intérieur|Hockey intérieur|Sports et de plein air|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard gymnase|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-04-29|2012-05-27|Dimanche|08:30:00|10:30:00
P2012|Hockey intérieur|Hockey intérieur|Sports et de plein air|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard gymnase|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-04-29|2012-05-27|Dimanche|20:00:00|21:30:00
P2012|Hockey intérieur|Hockey intérieur|Sports et de plein air|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard gymnase|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-05-02|2012-08-29|Mercredi|22:15:00|23:45:00
P2012|Hockey intérieur|Hockey intérieur|Sports et de plein air|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard gymnase|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-05-07|2012-08-27|Lundi|21:45:00|23:15:00
P2012|Hockey intérieur|Hockey intérieur|Sports et de plein air|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard gymnase|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-05-29|2012-08-28|Mardi|21:45:00|23:15:00
P2012|Karaté Shotokan JKA-JSK|Karaté Shotokan JKA-JSK|Sports de combat|Loisirs Guillaume-Mathieu inc.|École Guillaume-Mathieu|École Guillaume-Mathieu gymnase|Arrondissement de Charlesbourg|615, Av Hélène-Paradis, Québec (QC) G1G 5G1 |2012-04-10|2012-06-26|Mardi|18:30:00|20:00:00
P2012|Badminton libre familial|Badminton libre|Sports et de plein air|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard gymnase|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-04-15|2012-05-27|Dimanche|12:30:00|16:00:00
P2012|Badminton libre familial|Badminton libre|Sports et de plein air|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard gymnase|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-04-20|2012-05-25|Vendredi|17:00:00|21:00:00
P2012|Kung-Fu - (Parent/ enfant)|Kung-Fu - (Parent/ enfant)|Sports de combat|Loisirs Saint-Rodrigue inc. (Les)|École La Fourmillière|École La Fourmillière - Gymnase|Arrondissement de Charlesbourg|5125, 2e Av Ouest, Québec (QC) G1H 6L2 |2012-04-21|2012-06-23|Samedi|10:30:00|11:45:00
P2012|Jaune, jaune I et II et plus|Taekwondo|Sports de combat|Club de taekwondo de Beauport inc.|École du Sous-Bois|École du Sous-Bois gymnase|Arrondissement de Beauport|143, Rue Des Feux-Follets, Québec (QC) G1B 1K8 |2012-03-29|2012-06-07|Jeudi|18:00:00|19:00:00
P2012|Jaune, jaune I et II et plus|Taekwondo|Sports de combat|Club de taekwondo de Beauport inc.|École du Sous-Bois|École du Sous-Bois gymnase|Arrondissement de Beauport|143, Rue Des Feux-Follets, Québec (QC) G1B 1K8 |2012-03-29|2012-06-07|Samedi|11:15:00|12:30:00
P2012|Cours de combat - jaune et plus|Taekwondo|Sports de combat|Club de taekwondo de Beauport inc.|École de la Primerose|École de la Primerose Gymnase|Arrondissement de Beauport|155, Rue Bessette, Québec (QC) G1C 7A7 |2012-03-30|2012-06-08|Vendredi|18:30:00|19:30:00
P2012|Kung-Fu initié - (Parent/ enfant)|Kung-Fu - (Parent/ enfant)|Sports de combat|Loisirs Saint-Rodrigue inc. (Les)|École La Fourmillière|École La Fourmillière - Gymnase|Arrondissement de Charlesbourg|5125, 2e Av Ouest, Québec (QC) G1H 6L2 |2012-04-21|2012-06-23|Samedi|09:00:00|10:30:00
P2012|Kung-Fu débutant - (Parent/ enfant)|Kung-Fu - (Parent/ enfant)|Sports de combat|Loisirs Saint-Rodrigue inc. (Les)|École La Fourmillière|École La Fourmillière - Gymnase|Arrondissement de Charlesbourg|5125, 2e Av Ouest, Québec (QC) G1H 6L2 |2012-04-21|2012-06-23|Samedi|10:30:00|11:45:00
P2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs Lebourgneuf inc.|École primaire Les Prés-Verts|École primaire Les Prés-Verts \ gymnase simple|Arrondissement des Rivières|1680, Boul La Morille, Québec (QC) G2K 1R3 |2012-04-19|2012-05-24|Jeudi|19:30:00|21:00:00
P2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs Lebourgneuf inc.|École primaire Les Prés-Verts|École primaire Les Prés-Verts \ gymnase simple|Arrondissement des Rivières|1680, Boul La Morille, Québec (QC) G2K 1R3 |2012-04-19|2012-05-24|Jeudi|21:00:00|22:30:00
P2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs Lebourgneuf inc.|École primaire Les Prés-Verts|École primaire Les Prés-Verts \ gymnase simple|Arrondissement des Rivières|1680, Boul La Morille, Québec (QC) G2K 1R3 |2012-04-20|2012-05-25|Vendredi|18:45:00|20:15:00
P2012|Hockey intérieur - Groupe communautaire|Hockey intérieur - Groupe communautaire|Sports et de plein air|Loisirs Lebourgneuf inc.|École primaire Les Prés-Verts|École primaire Les Prés-Verts \ gymnase simple|Arrondissement des Rivières|1680, Boul La Morille, Québec (QC) G2K 1R3 |2012-04-20|2012-05-25|Vendredi|20:30:00|22:00:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ gymnase simple|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Mardi|15:30:00|18:00:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ gymnase simple|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Mercredi|07:00:00|09:30:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ gymnase simple|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Mercredi|15:30:00|18:00:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ gymnase simple|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Vendredi|07:00:00|09:30:00
H2012|Relâche scolaire|Relâche scolaire|Relâche|Loisirs Duberger-Les Saules inc.|Centre communautaire Les Saules|Centre communautaire Les Saules \ gymnase simple|Arrondissement des Rivières|4120, Rue De Musset, Québec (QC) G1P 1P1 |2012-03-05|2012-03-09|Vendredi|15:30:00|18:00:00
H2012|Workout régulier|Workout régulier|Activités physiques|Club de workout Beauport|Parc La Ribambelle|École la Ribambelle gymnase|Arrondissement de Beauport|333, Rue Perroteau, Québec (QC) G1C 5Z4 |2012-01-09|2012-04-09|Lundi|19:00:00|20:00:00
H2012|Workout régulier|Workout régulier|Activités physiques|Club de workout Beauport|Parc La Ribambelle|École la Ribambelle gymnase|Arrondissement de Beauport|333, Rue Perroteau, Québec (QC) G1C 5Z4 |2012-01-11|2012-04-11|Mercredi|19:00:00|20:00:00
H2012|Badminton Familles|Badminton Familles|Sports et de plein air|Loisirs Guillaume-Mathieu inc.|École Guillaume-Mathieu|École Guillaume-Mathieu gymnase|Arrondissement de Charlesbourg|615, Av Hélène-Paradis, Québec (QC) G1G 5G1 |2012-01-20|2012-04-06|Vendredi|19:00:00|22:00:00
H2012|Parents et enfants|Karaté budo parents/enfants|Sports de combat|Club Karaté-Budo de Beauport inc.|École aux Quatre-Vents|École aux Quatre-Vents gymnase|Arrondissement de Beauport|105, Rue Savio, Québec (QC) G1E 1G5 |2012-01-07|2012-05-05|Samedi|09:00:00|10:00:00
H2012|Soccer-réservation|Soccer (réservation)|Sports et de plein air|Soccer Québec-Centre|Centre communautaire Lucien-Borne|École Saint-Roch gymnase|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-01-03|2012-05-13|Jeudi|18:30:00|20:00:00
H2012|Soccer-réservation|Soccer (réservation)|Sports et de plein air|Soccer Québec-Centre|Centre communautaire Lucien-Borne|École Cardinal-Roy gymnase|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-01-03|2012-05-13|Lundi|18:15:00|19:45:00
H2012|Soccer-réservation|Soccer (réservation)|Sports et de plein air|Soccer Québec-Centre|Centre communautaire Lucien-Borne|École Cardinal-Roy gymnase|Arrondissement de La Cité-Limoilou|100, Ch Sainte-Foy, Québec (QC) G1R 1T2 |2012-01-03|2012-05-13|Lundi|19:45:00|21:15:00
H2012|Step-cardio (soir)|Step-cardio (soir)|Activités physiques|Loisirs Du Jardin inc. (Les)|École Cap-Soleil|École Cap-Soleil gymnase|Arrondissement de Charlesbourg|5256, Av Des Sauges, Québec (QC) G1G 3V7 |2012-01-30|2012-04-25|Lundi|19:00:00|20:00:00
H2012|Step-cardio (soir)|Step-cardio (soir)|Activités physiques|Loisirs Du Jardin inc. (Les)|École Cap-Soleil|École Cap-Soleil gymnase|Arrondissement de Charlesbourg|5256, Av Des Sauges, Québec (QC) G1G 3V7 |2012-01-30|2012-04-25|Mercredi|19:00:00|20:00:00
H2012|Taekwondo - adulte|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-09|2012-03-23|Jeudi|19:30:00|20:45:00
H2012|Taekwondo - adulte|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-09|2012-03-23|Lundi|19:15:00|20:30:00
H2012|Taekwondo - adulte|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-09|2012-03-23|Mardi|19:15:00|20:30:00
H2012|Taekwondo - adulte|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-09|2012-03-23|Mercredi|19:15:00|20:30:00
H2012|Taekwondo - adulte|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-09|2012-03-23|Vendredi|19:15:00|20:15:00
H2012|Taekwondo - enfant|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|C. c. Ferland gymnase A|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-11|2012-03-24|Jeudi|18:00:00|19:15:00
H2012|Taekwondo - enfant|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-11|2012-03-24|Lundi|18:00:00|19:15:00
H2012|Taekwondo - enfant|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-11|2012-03-24|Samedi|09:00:00|10:15:00
H2012|Taekwondo - enfant|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-11|2012-03-24|Samedi|10:15:00|11:30:00
H2012|Taekwondo - enfant|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-11|2012-03-24|Samedi|11:30:00|12:00:00
H2012|Taekwondo - enfant|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École Anne-Hébert gymnase|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-11|2012-03-24|Mercredi|18:00:00|19:15:00
H2012|Taekwondo - enfant|Taekwondo (réservation)|Sports de combat|Club de taekwondo de la Capitale|École primaire Anne-Hébert|École primaire Saint-Bernard \ gymnase simple|Arrondissement de La Cité-Limoilou|835, Av Brown, Québec (QC) G1S 4S1 |2012-01-11|2012-03-24|Samedi|08:30:00|09:30:00
H2012|Workout musculaire|Workout musculaire|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A gymnase|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-06-18|Lundi|12:10:00|13:00:00
H2012|Workout musculaire|Workout musculaire|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A gymnase|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-06-18|Mercredi|12:10:00|13:00:00
H2012|Jaune, jaune I et II|Taekwondo|Sports de combat|Club de taekwondo de Beauport inc.|École du Sous-Bois|École du Sous-Bois gymnase|Arrondissement de Beauport|143, Rue Des Feux-Follets, Québec (QC) G1B 1K8 |2012-01-12|2012-03-24|Jeudi|18:00:00|19:00:00
H2012|Jaune, jaune I et II|Taekwondo|Sports de combat|Club de taekwondo de Beauport inc.|École du Sous-Bois|École du Sous-Bois gymnase|Arrondissement de Beauport|143, Rue Des Feux-Follets, Québec (QC) G1B 1K8 |2012-01-12|2012-03-24|Samedi|11:15:00|12:30:00
H2012|Step cardiomusculaire|Step cardiomusculaire|Activités physiques|Club de workout Beauport|École de la Farandole|École de la Farandole gymnase|Arrondissement de Beauport|139, Rue Bertrand, Québec (QC) G1B 1H8 |2012-01-09|2012-04-09|Lundi|19:30:00|20:45:00
H2012|Cardio-tonus équilibre|Cardio tonus|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A gymnase|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-06-19|Lundi|17:15:00|18:10:00
H2012|Cardio-tonus équilibre|Cardio tonus|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A gymnase|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-06-19|Lundi|18:15:00|19:10:00
H2012|Cardio-tonus équilibre|Cardio tonus|Activités physiques|Association YWCA de Québec|Y.W.C.A|Y.W.C.A gymnase|Arrondissement de La Cité-Limoilou|855, Av Holland, Québec (QC) G1S 3S5 |2012-01-09|2012-06-19|Mercredi|17:15:00|18:10:00
H2012|Workout tonus-fessiers|Workout tonus-fessiers|Activités physiques|Club de workout Beauport|Parc La Ribambelle|École la Ribambelle gymnase|Arrondissement de Beauport|333, Rue Perroteau, Québec (QC) G1C 5Z4 |2012-01-11|2012-04-11|Mercredi|18:00:00|19:00:00
H2012|Badminton libre adultes|Badminton libre|Sports et de plein air|DCLVC de Beauport|Parc La Ribambelle|École la Ribambelle gymnase|Arrondissement de Beauport|333, Rue Perroteau, Québec (QC) G1C 5Z4 |2012-01-15|2012-03-25|Dimanche|19:00:00|22:00:00
H2012|Camp du Temps des fêtes|Temps des fêtes|Événement spécial|Comité culturel et sportif de Saint-Malo|Centre récréatif Mgr-Bouffard|CR Mgr-Bouffard gymnase|Arrondissement de La Cité-Limoilou|680, Rue Raoul-Jobin, Québec (QC) G1N 4N1 |2012-01-03|2012-01-06|Jeudi|07:30:00|11:30:00
